date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:45	46259/46259	---M--	200	added ('OK')	image/jpeg	etag:%22b4b3-5507195cd43fc%22	http://kl-webmedia.com/demo/bromine/assets/images/categories-bg/3.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/categories-bg/3.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:46	48605/48605	---M--	200	added ('OK')	image/jpeg	etag:%22bddd-5507195cdc0fc%22	http://kl-webmedia.com/demo/bromine/assets/images/categories-bg/4.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/categories-bg/4.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:51	36989/36989	---M--	200	added ('OK')	image/jpeg	etag:%22907d-5507195d060de%22	http://kl-webmedia.com/demo/bromine/assets/images/categories-bg/6.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/categories-bg/6.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:52	1032/1032	---M--	200	added ('OK')	image/png	etag:%22408-55071957271b8%22	http://kl-webmedia.com/demo/bromine/assets/images/dropdown.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/dropdown.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:52	1014/1014	---M--	200	added ('OK')	image/png	etag:%223f6-550719571a697%22	http://kl-webmedia.com/demo/bromine/assets/images/dropdown-hover.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/dropdown-hover.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:53	51001/51001	---M--	200	added ('OK')	image/jpeg	etag:%22c739-5507195d0031e%22	http://kl-webmedia.com/demo/bromine/assets/images/categories-bg/5.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/categories-bg/5.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:53	1718/1718	---M--	200	added ('OK')	image/png	etag:%226b6-55071956e4b35%22	http://kl-webmedia.com/demo/bromine/assets/images/closed.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/closed.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:54	1712/1712	---M--	200	added ('OK')	image/png	etag:%226b0-5507195807b82%22	http://kl-webmedia.com/demo/bromine/assets/images/open.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/open.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:54	1728/1728	---M--	200	added ('OK')	image/jpeg	etag:%226c0-550719575adda%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram-overlay.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram-overlay.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:55	1099/1099	---M--	200	added ('OK')	image/png	etag:%2244b-55071957eb661%22	http://kl-webmedia.com/demo/bromine/assets/images/location.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/location.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:55	1064/1064	---M--	200	added ('OK')	image/png	etag:%22428-55071958117c3%22	http://kl-webmedia.com/demo/bromine/assets/images/phone.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/phone.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:56	1161/1161	---M--	200	added ('OK')	image/png	etag:%22489-5507195735c18%22	http://kl-webmedia.com/demo/bromine/assets/images/email.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/email.png	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:56	24762/24762	---M--	200	added ('OK')	image/jpeg	etag:%2260ba-55071959839b4%22	http://kl-webmedia.com/demo/bromine/assets/images/starttoday.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/starttoday.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:44:56	2143/2143	---M--	200	added ('OK')	image/png	etag:%2285f-5507195edeb74%22	http://kl-webmedia.com/demo/bromine/assets/images/features2/feature-1.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/features2/feature-1.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:44:57	2416/2416	---M--	200	added ('OK')	image/png	etag:%22970-5507195edeb74%22	http://kl-webmedia.com/demo/bromine/assets/images/features2/feature-2.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/features2/feature-2.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:44:57	2109/2109	---M--	200	added ('OK')	image/png	etag:%2283d-5507195efcfd5%22	http://kl-webmedia.com/demo/bromine/assets/images/features2/feature-3.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/features2/feature-3.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:44:57	2212/2212	---M--	200	added ('OK')	image/png	etag:%228a4-5507195efef16%22	http://kl-webmedia.com/demo/bromine/assets/images/features2/feature-4.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/features2/feature-4.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:44:58	1962/1962	---M--	200	added ('OK')	image/png	etag:%227aa-5507195f18557%22	http://kl-webmedia.com/demo/bromine/assets/images/features2/feature-5.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/features2/feature-5.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:44:58	1232/1232	---M--	200	added ('OK')	image/png	etag:%224d0-5507195b49b69%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/profile.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/profile.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:02	28470/28470	---M--	200	added ('OK')	image/png	etag:%226f36-5507195a52a3e%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/1.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/1.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:03	27755/27755	---M--	200	added ('OK')	image/png	etag:%226c6b-5507195aa98e2%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/2.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/2.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:07	28619/28619	---M--	200	added ('OK')	image/png	etag:%226fcb-5507195ac2f23%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/3.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/3.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:08	29967/29967	---M--	200	added ('OK')	image/png	etag:%22750f-5507195ad5804%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/4.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/4.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:11	27061/27061	---M--	200	added ('OK')	image/png	etag:%2269b5-5507195aedea5%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/5.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/5.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:12	3187/3187	---M--	200	added ('OK')	image/png	etag:%22c73-550719622885b%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/1.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/1.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:12	26744/26744	---M--	200	added ('OK')	image/png	etag:%226878-5507195b00786%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/6.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/6.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:13	2748/2748	---M--	200	added ('OK')	image/png	etag:%22abc-5507196268f9e%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/2.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/2.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:13	3416/3416	---M--	200	added ('OK')	image/png	etag:%22d58-550719626aede%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/3.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/3.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:14	191142/191142	---M--	200	added ('OK')	image/jpeg	etag:%222eaa6-5507195960732%22	http://kl-webmedia.com/demo/bromine/assets/images/signup-background2.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/signup-background2.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:45:14	6184/6184	---M--	200	added ('OK')	image/png	etag:%221828-5507195d85024%22	http://kl-webmedia.com/demo/bromine/assets/images/clients/1.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/clients/1.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:16	6350/6350	---M--	200	added ('OK')	image/png	etag:%2218ce-5507195d84084%22	http://kl-webmedia.com/demo/bromine/assets/images/clients/2.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/clients/2.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:16	9187/9187	---M--	200	added ('OK')	image/png	etag:%2223e3-5507195da3485%22	http://kl-webmedia.com/demo/bromine/assets/images/clients/3.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/clients/3.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:17	5529/5529	---M--	200	added ('OK')	image/png	etag:%221599-5507195da6365%22	http://kl-webmedia.com/demo/bromine/assets/images/clients/4.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/clients/4.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:17	480672/480672	---M--	200	added ('OK')	image/jpeg	etag:%22755a0-550719593c511%22	http://kl-webmedia.com/demo/bromine/assets/images/signup-background.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/signup-background.jpg	(from http://kl-webmedia.com/demo/bromine/assets/css/main.css)
18:45:18	10884/10884	---M--	200	added ('OK')	image/png	etag:%222a84-5507195dc3827%22	http://kl-webmedia.com/demo/bromine/assets/images/clients/5.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/clients/5.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:18	8202/8202	---M--	200	added ('OK')	image/png	etag:%22200a-5507195dc6707%22	http://kl-webmedia.com/demo/bromine/assets/images/clients/6.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/clients/6.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:28	61242/61242	---M--	200	added ('OK')	image/jpeg	etag:%22ef3a-55071964d131b%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/5.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/5.jpg	(from http://kl-webmedia.com/demo/bromine/courses-3-col.html)
18:45:29	63792/63792	---M--	200	added ('OK')	image/jpeg	etag:%22f930-55071964deddc%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/6.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/6.jpg	(from http://kl-webmedia.com/demo/bromine/courses-3-col.html)
18:45:30	78643/78643	---M--	200	added ('OK')	image/jpeg	etag:%2213333-55071964a34b9%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/4.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/4.jpg	(from http://kl-webmedia.com/demo/bromine/courses-3-col.html)
18:45:40	72069/72069	---M--	200	added ('OK')	image/jpeg	etag:%2211985-550719650205d%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/7.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/7.jpg	(from http://kl-webmedia.com/demo/bromine/courses-3-col.html)
18:45:41	65049/65049	---M--	200	added ('OK')	image/jpeg	etag:%22fe19-550719653e920%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/9.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/9.jpg	(from http://kl-webmedia.com/demo/bromine/courses-3-col.html)
18:45:46	105727/105727	---M--	200	added ('OK')	image/jpeg	etag:%2219cff-55071965223ff%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/8.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/8.jpg	(from http://kl-webmedia.com/demo/bromine/courses-3-col.html)
18:45:47	37935/37935	---M--	200	added ('OK')	image/jpeg	etag:%22942f-55071963777cb%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/202.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/202.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:45:48	50668/50668	---M--	200	added ('OK')	image/jpeg	etag:%22c5ec-5507196341c69%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/201.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/201.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:45:52	254474/254474	---M--	200	added ('OK')	image/png	etag:%223e20a-55071962f6945%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/browser.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/browser.png	(from http://kl-webmedia.com/demo/bromine/index2.html)
18:45:52	30817/30817	---M--	200	added ('OK')	image/jpeg	etag:%227861-550719639f86d%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/204.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/204.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:45:54	48183/48183	---M--	200	added ('OK')	image/jpeg	etag:%22bc37-550719638622c%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/203.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/203.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:45:54	39904/39904	---M--	200	added ('OK')	image/jpeg	etag:%229be0-55071963b214e%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/205.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/205.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:45:59	39841/39841	---M--	200	added ('OK')	image/jpeg	etag:%229ba1-55071963e2e90%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/207.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/207.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:45:59	46014/46014	---M--	200	added ('OK')	image/jpeg	etag:%22b3be-55071963cb78f%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/206.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/206.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:46:00	9167/9167	---M--	200	added ('OK')	image/png	etag:%2223cf-55071956fe176%22	http://kl-webmedia.com/demo/bromine/assets/images/comment1.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/comment1.png	(from http://kl-webmedia.com/demo/bromine/course-single.html)
18:46:01	40190/40190	---M--	200	added ('OK')	image/jpeg	etag:%229cfe-55071963f6711%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/208.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/208.jpg	(from http://kl-webmedia.com/demo/bromine/courses-4-col.html)
18:46:01	10499/10499	---M--	200	added ('OK')	image/png	etag:%222903-5507195709cf6%22	http://kl-webmedia.com/demo/bromine/assets/images/comment2.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/comment2.png	(from http://kl-webmedia.com/demo/bromine/course-single.html)
18:46:14	78714/78714	---M--	200	added ('OK')	image/jpeg	etag:%221337a-55071964552b5%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/302.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/302.jpg	(from http://kl-webmedia.com/demo/bromine/courses-list.html)
18:46:15	88292/88292	---M--	200	added ('OK')	image/jpeg	etag:%22158e4-550719642d213%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/301.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/301.jpg	(from http://kl-webmedia.com/demo/bromine/courses-list.html)
18:46:16	3362/3362	---M--	200	added ('OK')	image/png	etag:%22d22-55071962278bb%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/101.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/101.png	(from http://kl-webmedia.com/demo/bromine/services-1.html)
18:46:17	2884/2884	---M--	200	added ('OK')	image/png	etag:%22b44-5507196246cbd%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/102.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/102.png	(from http://kl-webmedia.com/demo/bromine/services-1.html)
18:46:18	3552/3552	---M--	200	added ('OK')	image/png	etag:%22de0-5507196249b9d%22	http://kl-webmedia.com/demo/bromine/assets/images/platform/103.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/platform/103.png	(from http://kl-webmedia.com/demo/bromine/services-1.html)
18:46:22	129100/129100	---M--	200	added ('OK')	image/jpeg	etag:%221f84c-55071964717d7%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/303.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/303.jpg	(from http://kl-webmedia.com/demo/bromine/courses-list.html)
18:46:23	29325/29325	---M--	200	added ('OK')	image/png	etag:%22728d-5507195b1bd07%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/7.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/7.png	(from http://kl-webmedia.com/demo/bromine/teachers.html)
18:46:26	80538/80538	---M--	200	added ('OK')	image/jpeg	etag:%2213a9a-55071964ab1b9%22	http://kl-webmedia.com/demo/bromine/assets/images/popular/304.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/popular/304.jpg	(from http://kl-webmedia.com/demo/bromine/courses-list.html)
18:46:27	29165/29165	---M--	200	added ('OK')	image/png	etag:%2271ed-5507195b297c8%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/8.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/8.png	(from http://kl-webmedia.com/demo/bromine/teachers.html)
18:46:27	28199/28199	---M--	200	added ('OK')	image/png	etag:%226e27-5507195b42e09%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/9.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/9.png	(from http://kl-webmedia.com/demo/bromine/teachers.html)
18:46:30	230498/230498	---M--	200	added ('OK')	image/jpeg	etag:%2238462-550719586e427%22	http://kl-webmedia.com/demo/bromine/assets/images/preview.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/preview.jpg	(from http://kl-webmedia.com/demo/bromine/course-single.html)
18:46:31	27980/27980	---M--	200	added ('OK')	image/png	etag:%226d4c-5507195a6d01f%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/10.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/10.png	(from http://kl-webmedia.com/demo/bromine/teachers.html)
18:46:31	29353/29353	---M--	200	added ('OK')	image/png	etag:%2272a9-5507195a808a0%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/11.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/11.png	(from http://kl-webmedia.com/demo/bromine/teachers.html)
18:46:32	28123/28123	---M--	200	added ('OK')	image/png	etag:%226ddb-5507195a98f41%22	http://kl-webmedia.com/demo/bromine/assets/images/avatars/12.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/avatars/12.png	(from http://kl-webmedia.com/demo/bromine/teachers.html)
18:46:32	6563/6563	---M--	200	added ('OK')	image/jpeg	etag:%2219a3-550719589d229%22	http://kl-webmedia.com/demo/bromine/assets/images/recent1.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/recent1.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:33	9116/9116	---M--	200	added ('OK')	image/jpeg	etag:%22239c-55071958aacea%22	http://kl-webmedia.com/demo/bromine/assets/images/recent2.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/recent2.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:33	6894/6894	---M--	200	added ('OK')	image/jpeg	etag:%221aee-55071958c144b%22	http://kl-webmedia.com/demo/bromine/assets/images/recent3.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/recent3.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:33	6462/6462	---M--	200	added ('OK')	image/jpeg	etag:%22193e-550719576f5fb%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram1.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram1.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:34	4756/4756	---M--	200	added ('OK')	image/jpeg	etag:%221294-550719577923c%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram2.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram2.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:34	6681/6681	---M--	200	added ('OK')	image/jpeg	etag:%221a19-550719578f99d%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram3.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram3.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:34	5753/5753	---M--	200	added ('OK')	image/jpeg	etag:%221679-550719579769d%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram4.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram4.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:35	6955/6955	---M--	200	added ('OK')	image/jpeg	etag:%221b2b-55071957aed9e%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram5.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram5.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:35	4723/4723	---M--	200	added ('OK')	image/jpeg	etag:%221273-55071957b6a9e%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram6.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram6.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:36	5084/5084	---M--	200	added ('OK')	image/jpeg	etag:%2213dc-55071957cd200%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram7.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram7.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:36	4774/4774	---M--	200	added ('OK')	image/jpeg	etag:%2212a6-55071957d5ea0%22	http://kl-webmedia.com/demo/bromine/assets/images/instagram8.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/instagram8.jpg	(from http://kl-webmedia.com/demo/bromine/blog1.html)
18:46:42	89725/89725	---M--	200	added ('OK')	image/png	etag:%2215e7d-550719599a115%22	http://kl-webmedia.com/demo/bromine/assets/images/teacher.png	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/teacher.png	(from http://kl-webmedia.com/demo/bromine/teacher-single.html)
18:47:17	646542/646542	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%229dd8e-550719607dc27%22	http://kl-webmedia.com/demo/bromine/assets/images/header-slider/slide-1.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/header-slider/slide-1.jpg	(from http://kl-webmedia.com/demo/bromine/index1.html)
18:47:20	751394/751394	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b7722-5507196081aa8%22	http://kl-webmedia.com/demo/bromine/assets/images/header-slider/slide-2.jpg	C:/My%20Web%20Sites/bromine/kl-webmedia.com/demo/bromine/assets/images/header-slider/slide-2.jpg	(from http://kl-webmedia.com/demo/bromine/index1.html)
